URL,Title,Location,Price,District,Area,Bedrooms,Bathrooms
https://aqarmap.com.eg/en/listing/6876670-for-rent-cairo-el-haram-el-talbya-shr-dly-hbyb-dy-sbq/,سكني For rent in Adly Habib St / Diaa previously in Adly Habib St / Diaa previously . Aqarmap,"El Haram
/
Diaa previously","7,500 EGP/month",Adly Habib St / Diaa previously,120 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878744-for-rent-cairo-faisal-shareaa-el-malek-fasel/,Apartment 90 M² For rent in King Faisal St in King Faisal St . Aqarmap,"Faisal
/
King Faisal St","6,000 EGP/month",King Faisal St,90 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878743-for-rent-cairo-new-cairo-compounds-the-address-east/,Apartment For rent in The Address East Compound - Dorra in The Address East Compound - Dorra . Aqarmap,"New Cairo - 5th Settlement
/
The Address East Compound - Dorra","30,000 EGP/month",The Address East Compound - Dorra,145 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879511-for-rent-cairo-6th-of-october-el-ahyaa-neighborhood-1st-seventh-neighborhood/,For rent - ستوديو 50 M² Extra super lux in Seventh Neighborhood in Seventh Neighborhood . Aqarmap,"6th of October
/
Seventh Neighborhood","9,000 EGP/month",Seventh Neighborhood,50 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878648-for-rent-cairo-nasr-city-makram-ebeid/,ستوديو فندقي 60 M² Extra super lux in Hafez Ramadan St. in Makram Ebeid St. . Aqarmap,"Nasr City
/
Makram Ebeid St.","40,000 EGP/month",Makram Ebeid St.,60 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878506-for-rent-cairo-new-cairo-el-ahyaa-first-neighborhood-street-1/,بنتهاوس للايجار فى الحى الاول مفروش بالكامل in Street 1 . Aqarmap,"New Cairo - 5th Settlement
/
Street 1","80,000 EGP/month",Street 1,350 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878634-for-rent-cairo-el-haram-el-lebeny/,Apartment Super lux For rent in El Magzar El Aly St. in El Lebeny . Aqarmap,"El Haram
/
El Lebeny","7,000 EGP/month",El Lebeny,160 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878534-for-rent-cairo-new-cairo-lrhb-city-mtdd-lrhb-phase-10-farouk-el-baz-st/,شقه للايجار المفروش في رحاب 2 بجوار مول افينيو وجهاز الرحاب ومسجد السيده عائشه in Farouk El-Baz St. . Aqarmap,"New Cairo - 5th Settlement
/
Farouk El-Baz St.","50,000 EGP/month",Farouk El-Baz St.,95 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878518-for-rent-cairo-new-cairo-madinaty-twelfth-zone-buildings-madinaty-b-12/,استديو أرضي مفروش للإيجار في مدينتي – B12 بتشطيب ألترا سوبر لوكس مساحة 64 متر in Madinaty - B 12 . Aqarmap,"New Cairo - 5th Settlement
/
Madinaty - B 12","25,000 EGP/month",Madinaty - B 12,64 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878591-for-rent-cairo-new-cairo-compounds-cairo-new-cairo-compounds-regents-park/,ستوديو بحديقة مفروش ايجار كمبوند ريجنتس بارك التجمع الخامس in Regents Park Compound - Al Dawlia . Aqarmap,"New Cairo - 5th Settlement
/
Regents Park Compound - Al Dawlia","42,000 EGP/month",Regents Park Compound - Al Dawlia,90 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6862343-for-rent-cairo-new-cairo-el-andalous-al-andalus-1/,Apartment For rent in El AndaluApartment for rent Al Andalus 1 neighborhood. Corner apartment in a very prime locations 1 in El Andalus 1 . Aqarmap,"New Cairo - 5th Settlement
/
El Andalus 1","25,000 EGP/month",El Andalus 1,190 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6874703-for-rent-cairo-new-cairo-south-investors-al-gezira-st/,شقة للإيجار سكني\اداري المستثمرين الجنوبية ڤيلات الدفاع الوطني – التجمع الخامس in El Gezira St. . Aqarmap,"New Cairo - 5th Settlement
/
El Gezira St.","30,000 EGP/month",El Gezira St.,240 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878752-for-rent-cairo-new-cairo-compounds-the-address-east/,Apartment For rent in The Address East Compound - Dorra in The Address East Compound - Dorra . Aqarmap,"New Cairo - 5th Settlement
/
The Address East Compound - Dorra","19,000 EGP/month",The Address East Compound - Dorra,145 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874663-for-rent-cairo-new-cairo-el-yassamin-el-yasmeen-7-rahim-square/,شقة للإيجار(سكني\اداري) في الياسمين 7 – التجمع الأول in Rahim Square . Aqarmap,"New Cairo - 5th Settlement
/
Rahim Square","35,000 EGP/month",Rahim Square,205 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874677-for-rent-cairo-new-cairo-el-narges-el-narges-omarat-youssef-el-gendy-st/,شقة للإيجار(سكني\ اداري) في النرجس عمارات – التجمع الخامس in Youssef El Gendy St. . Aqarmap,"New Cairo - 5th Settlement
/
Youssef El Gendy St.","24,000 EGP/month",Youssef El Gendy St.,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878591-for-rent-cairo-new-cairo-compounds-cairo-new-cairo-compounds-regents-park/,ستوديو بحديقة مفروش ايجار كمبوند ريجنتس بارك التجمع الخامس in Regents Park Compound - Al Dawlia . Aqarmap,"New Cairo - 5th Settlement
/
Regents Park Compound - Al Dawlia","42,000 EGP/month",Regents Park Compound - Al Dawlia,90 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6862343-for-rent-cairo-new-cairo-el-andalous-al-andalus-1/,Apartment For rent in El AndaluApartment for rent Al Andalus 1 neighborhood. Corner apartment in a very prime locations 1 in El Andalus 1 . Aqarmap,"New Cairo - 5th Settlement
/
El Andalus 1","25,000 EGP/month",El Andalus 1,190 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878439-for-rent-cairo-nasr-city-compounds-degla-towers/,Apartment 120 M² For rent in Degla Towers - Morshedy Group in Degla Towers - Morshedy Group . Aqarmap,"Nasr City
/
Degla Towers - Morshedy Group","25,000 EGP/month",Degla Towers - Morshedy Group,120 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6872567-for-rent-cairo-faisal-shareaa-el-malek-fasel/,سكني 125 M² For rent in King Faisal St in King Faisal St . Aqarmap,"Faisal
/
King Faisal St","9,000 EGP/month",King Faisal St,125 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878241-for-rent-cairo-new-cairo-el-choueifat-al-shouyfat-st/,روف For rent in El Choueifat St. in El Choueifat St. . Aqarmap,"New Cairo - 5th Settlement
/
El Choueifat St.","45,000 EGP/month",El Choueifat St.,400 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878317-for-rent-cairo-new-cairo-compounds-ninety-avenue/,Apartment for rent 90 Avenue in 90 Avenue Compound - Tabarak . Aqarmap,"New Cairo - 5th Settlement
/
90 Avenue Compound - Tabarak","75,000 EGP/month",90 Avenue Compound - Tabarak,230 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878295-for-rent-cairo-new-cairo-el-lotus-lotus-south/,سكني 180 M² For rent in Lotus South in Lotus South . Aqarmap,"New Cairo - 5th Settlement
/
Lotus South","20,000 EGP/month",Lotus South,180 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6869065-for-rent-cairo-new-cairo-compounds-cairo-festival-city-festival-living-cairo-festival-city/,دوبلكس بجاردن 4غرف+ناني للايجار في كايرو فيستفال in Festival Living - Cairo Festival City Compound . Aqarmap,"New Cairo - 5th Settlement
/
Festival Living - Cairo Festival City Compound","140,000 EGP/month",Festival Living - Cairo Festival City Compound,360 m²,4 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6878403-for-rent-cairo-new-cairo-compounds-kmbwnd-fyldj-jyt-blm-hylz/,furnished penthouse 4rooms rent Village Gate Palm Hills New Cairo in Village Gate Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
Village Gate Compound - Palm Hills","60,000 EGP/month",Village Gate Compound - Palm Hills,210 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6862263-for-rent-cairo-new-cairo-90th-street-south-teseen-st/,شقة بحديقة in Southern 90th St. 90 M² Extra super lux For rent in Southern 90th St. . Aqarmap,"New Cairo - 5th Settlement
/
Southern 90th St.","25,000 EGP/month",Southern 90th St.,90 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878290-for-rent-cairo-nasr-city-zakr-hussein-el-methak/,For rent - Apartment 250 M² Super lux in Zakir Hussein St. - El Methak in Zakir Hussein St. - El Methak . Aqarmap,"Nasr City
/
Zakir Hussein St. - El Methak","30,000 EGP/month",Zakir Hussein St. - El Methak,250 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878302-for-rent-cairo-new-cairo-compounds-lakeview-residence/,Apartment for rent in Lake View Residence in Lake View Residence - El Hazek . Aqarmap,"New Cairo - 5th Settlement
/
Lake View Residence - El Hazek","80,000 EGP/month",Lake View Residence - El Hazek,136 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878117-for-rent-cairo-new-cairo-el-andalous-al-andalus-1/,شقة للايجار في التجمع الخامس كمبوند جنه بالاندلس in El Andalus 1 . Aqarmap,"New Cairo - 5th Settlement
/
El Andalus 1","14,500 EGP/month",El Andalus 1,135 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878240-for-rent-cairo-new-cairo-lrhb-city-phase-2-amr-ibn-el-aas-st/,Studio for rent in Al Rehab in Amr Ibn El-Aas St. . Aqarmap,"New Cairo - 5th Settlement
/
Amr Ibn El-Aas St.","35,000 EGP/month",Amr Ibn El-Aas St.,60 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878157-for-rent-cairo-nasr-city-1st-zone/,شارع موازي لمصطفي النحاس - المنطقة الاول – مدينة نصر in 1st Zone . Aqarmap,"Nasr City
/
1st Zone","16,000 EGP/month",1st Zone,160 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878121-for-rent-cairo-new-cairo-compounds-villette-vy-ryzydns-villette/,Apartment for Rent Sodic Villette in V Residence - Villette . Aqarmap,"New Cairo - 5th Settlement
/
V Residence - Villette","95,000 EGP/month",V Residence - Villette,160 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878020-for-rent-cairo-nasr-city-8th-zone-abd-el-hakim-el-refaey-st/,شقة للإيجار – مدينة نصر، المربع الذهبي in Abd El Hakim El Refaey St. . Aqarmap,"Nasr City
/
Abd El Hakim El Refaey St.","16,000 EGP/month",Abd El Hakim El Refaey St.,160 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878112-for-rent-cairo-new-cairo-golden-square/,Apartment for rent in The Square Compound in Golden Square . Aqarmap,"New Cairo - 5th Settlement
/
Golden Square","40,000 EGP/month",Golden Square,165 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878046-for-rent-cairo-new-cairo-compounds-mivida-boulevard-mivida/,Apartment for rent in Mivida Boulevard in Boulevard Residence Mivida . Aqarmap,"New Cairo - 5th Settlement
/
Boulevard Residence Mivida","120,000 EGP/month",Boulevard Residence Mivida,220 m²,4 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6878062-for-rent-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,Apartment for rent in Stone Residence Compound in Stone Residence - PRE . Aqarmap,"New Cairo - 5th Settlement
/
Stone Residence - PRE","45,000 EGP/month",Stone Residence - PRE,150 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6869065-for-rent-cairo-new-cairo-compounds-cairo-festival-city-festival-living-cairo-festival-city/,دوبلكس بجاردن 4غرف+ناني للايجار في كايرو فيستفال in Festival Living - Cairo Festival City Compound . Aqarmap,"New Cairo - 5th Settlement
/
Festival Living - Cairo Festival City Compound","140,000 EGP/month",Festival Living - Cairo Festival City Compound,360 m²,4 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6878020-for-rent-cairo-nasr-city-8th-zone-abd-el-hakim-el-refaey-st/,شقة للإيجار – مدينة نصر، المربع الذهبي in Abd El Hakim El Refaey St. . Aqarmap,"Nasr City
/
Abd El Hakim El Refaey St.","16,000 EGP/month",Abd El Hakim El Refaey St.,160 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878062-for-rent-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,Apartment for rent in Stone Residence Compound in Stone Residence - PRE . Aqarmap,"New Cairo - 5th Settlement
/
Stone Residence - PRE","45,000 EGP/month",Stone Residence - PRE,150 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6876941-for-rent-cairo-el-haram-el-maryotya-el-orouba-st/,شقة ٣ غرف للإيجار في شارع العروبة بالمريوطية هرم 2/حمام برج دور/8مش اخير in El Orouba St. . Aqarmap,"El Haram
/
El Orouba St.","7,000 EGP/month",El Orouba St.,130 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6864161-for-rent-cairo-new-cairo-el-ahyaa-fourth-neighborhood-street-23/,شقه بسعر لقطه للايجار في الحي الرابع ڤيلات in Street 23 . Aqarmap,"New Cairo - 5th Settlement
/
Street 23","12,000 EGP/month",Street 23,220 m²,5 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874176-for-rent-cairo-el-haram-el-maryotya/,شقة للايجار بكمباوند جراند فيل المريوطية هرم in El Mariotia . Aqarmap,"El Haram
/
El Mariotia","20,000 EGP/month",El Mariotia,157 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6877791-for-rent-cairo-new-cairo-lrhb-city-phase-8/,For rent - شقة بحديقة 150 M² Lux in Phase 8 . Aqarmap,"New Cairo - 5th Settlement
/
Phase 8","55,000 EGP/month",Phase 8,150 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6810754-for-rent-jnwb-syn-dahb-nadira-compound-dahab/,ستوديو فندقي للإيجار في كمبوند ناديرا - دهب in Nadira Compound - Dahab . Aqarmap,"Dahab
/
Nadira Compound - Dahab","45,000 EGP/month",Nadira Compound - Dahab,60 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6679115-for-rent-cairo-el-mohandesen-lebnan-square/,Apartment 250 M² Lux in Lebnan Square in Lebnan Square . Aqarmap,"El Mohandeseen
/
Lebnan Square","30,000 EGP/month",Lebnan Square,250 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6877630-for-rent-gharbia-tanta-lstd-stadium-rd/,Apartment 175 M² Super lux in Stadium Rd in Stadium Rd . Aqarmap,"Tanta
/
Stadium Rd","6,500 EGP/month",Stadium Rd,175 m²,4 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6870489-for-rent-cairo-new-cairo-compounds-lakeview-residence/,Semi Furnished garden Apt for Rent in Lake View in Lake View Residence - El Hazek . Aqarmap,"New Cairo - 5th Settlement
/
Lake View Residence - El Hazek","49,000 EGP/month",Lake View Residence - El Hazek,120 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6869118-for-rent-cairo-nasr-city-9th-zone/,For rent - Apartment 190 M² Super lux in 9th Zone . Aqarmap,"Nasr City
/
9th Zone","20,000 EGP/month",9th Zone,190 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878054-for-rent-cairo-new-cairo-compounds-lakeview-residence/,Lake View Residence Apartment in Lake View Residence - El Hazek . Aqarmap,"New Cairo - 5th Settlement
/
Lake View Residence - El Hazek","75,000 EGP/month",Lake View Residence - El Hazek,210 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6876610-for-rent-cairo-el-haram-el-talbya-othman-moharram-st/,شقة للإيجار في شارع عثمان محرم بالطالبية بسعر مناسب 2/دقيقة لشارع الهرم in Othman Moharram St. . Aqarmap,"El Haram
/
Othman Moharram St.","2,300 EGP/month",Othman Moharram St.,70 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6870470-for-rent-cairo-el-mohandesen-shareaa-el-sudan/,Apartment in Sudan St 100 M² Lux For rent in Sudan St . Aqarmap,"El Mohandeseen
/
Sudan St","13,000 EGP/month",Sudan St,100 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6870659-for-rent-cairo-new-cairo-compounds-el-patio-7/,شقه 220م بجاردن مفروشه للايجار في باتيو 7 in El Patio 7 Compound - La Vista . Aqarmap,"New Cairo - 5th Settlement
/
El Patio 7 Compound - La Vista","75,000 EGP/month",El Patio 7 Compound - La Vista,220 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878052-for-rent-cairo-new-cairo-compounds-mountain-view-hyde-park/,Duplex Mountain View Hyde Park in Mountain View Hyde Park Compound . Aqarmap,"New Cairo - 5th Settlement
/
Mountain View Hyde Park Compound","80,000 EGP/month",Mountain View Hyde Park Compound,250 m²,3 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6870701-for-rent-cairo-new-cairo-compounds-kmbwnd-dh-fyldj-blm-hylz/,استوديو 88م نص مفروش للايجار ب ذا فيلدج in The Village Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
The Village Compound - Palm Hills","27,000 EGP/month",The Village Compound - Palm Hills,88 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878085-for-rent-cairo-new-cairo-first-settlement-mhwr-mstfy-kml/,"Studio for rent, Al Zahwa Compound in Mostafa Kamel Axis . Aqarmap","New Cairo - 5th Settlement
/
Mostafa Kamel Axis","15,000 EGP/month",Mostafa Kamel Axis,40 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6870508-for-rent-cairo-new-cairo-compounds-eastown-eastown-parks/,Furnished studio apartment for rent in Eastown in Eastown Parks - Eastown Compound . Aqarmap,"New Cairo - 5th Settlement
/
Eastown Parks - Eastown Compound","32,000 EGP/month",Eastown Parks - Eastown Compound,35 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6870489-for-rent-cairo-new-cairo-compounds-lakeview-residence/,Semi Furnished garden Apt for Rent in Lake View in Lake View Residence - El Hazek . Aqarmap,"New Cairo - 5th Settlement
/
Lake View Residence - El Hazek","49,000 EGP/month",Lake View Residence - El Hazek,120 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6855997-for-rent-cairo-el-maadi-el-maadi-el-gededa-el-lasilki/,للإيجار مكتب - شقة 160 متر² سوبر لوكس in El Lasilki St. . Aqarmap,"El Maadi
/
El Lasilki St.","25,000 EGP/month",El Lasilki St.,160 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6870247-for-rent-cairo-new-cairo-el-choueifat-al-shouyfat-st/,دور كامل Extra super lux For rent in El Choueifat St. in El Choueifat St. . Aqarmap,"New Cairo - 5th Settlement
/
El Choueifat St.","50,000 EGP/month",El Choueifat St.,400 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6876196-for-rent-cairo-new-cairo-el-narges-el-narges-3-soliman-azabi-st/,سكني For rent in Soliman Azabi St. in Soliman Azabi St. . Aqarmap,"New Cairo - 5th Settlement
/
Soliman Azabi St.","40,000 EGP/month",Soliman Azabi St.,240 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878180-for-rent-dakahlia-mansoura-el-mansoura-city-masaken-elobour-st-st/,شقة سوبر لوكس للايجار بمساكن العبور بالمنصورة in Masaken Elobour St. . Aqarmap,"Mansoura
/
Masaken Elobour St.","4,500 EGP/month",Masaken Elobour St.,100 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6866895-for-rent-cairo-nasr-city-6th-zone-el-sheikh-mohammed-el-nadi-st/,Apartment in El Sheikh Mohammed El Nadi St. 235 M² Super lux For rent in El Sheikh Mohammed El Nadi St. . Aqarmap,"Nasr City
/
El Sheikh Mohammed El Nadi St.","25,000 EGP/month",El Sheikh Mohammed El Nadi St.,235 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6870659-for-rent-cairo-new-cairo-compounds-el-patio-7/,شقه 220م بجاردن مفروشه للايجار في باتيو 7 in El Patio 7 Compound - La Vista . Aqarmap,"New Cairo - 5th Settlement
/
El Patio 7 Compound - La Vista","75,000 EGP/month",El Patio 7 Compound - La Vista,220 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878194-for-rent-dakahlia-mansoura-bd-lslm-rf/,شقة سوبر لوكس للايجار بعبد السلام عارق بالمنصورة in Abd El Salam Aref . Aqarmap,"Mansoura
/
Abd El Salam Aref","6,500 EGP/month",Abd El Salam Aref,110 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6866909-for-rent-cairo-nasr-city-8th-zone-atiya-el-sawalhi-st/,Apartment in Atiya El Sawalhi St. 350 M² Super lux For rent in Atiya El Sawalhi St. . Aqarmap,"Nasr City
/
Atiya El Sawalhi St.","66,000 EGP/month",Atiya El Sawalhi St.,350 m²,7 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6870701-for-rent-cairo-new-cairo-compounds-kmbwnd-dh-fyldj-blm-hylz/,استوديو 88م نص مفروش للايجار ب ذا فيلدج in The Village Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
The Village Compound - Palm Hills","27,000 EGP/month",The Village Compound - Palm Hills,88 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878209-for-rent-dakahlia-mansoura-el-mansoura-city-al-adeeb-st/,شقة سوبر لوكس للايجار بميدان الاديب الرئيسي بالمنصورة in Al Adeeb St. . Aqarmap,"Mansoura
/
Al Adeeb St.","15,000 EGP/month",Al Adeeb St.,170 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6870508-for-rent-cairo-new-cairo-compounds-eastown-eastown-parks/,Furnished studio apartment for rent in Eastown in Eastown Parks - Eastown Compound . Aqarmap,"New Cairo - 5th Settlement
/
Eastown Parks - Eastown Compound","32,000 EGP/month",Eastown Parks - Eastown Compound,35 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878250-for-rent-dakahlia-mansoura-mdyn-mbrk/,شقة سوبر لوكس للايجار بتقسيم مدين مبارك بالمنصورة in Mubark City . Aqarmap,"Mansoura
/
Mubark City","7,000 EGP/month",Mubark City,120 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6869512-for-rent-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,Apartment 175m for rent in Stone Residence in Stone Residence - PRE . Aqarmap,"New Cairo - 5th Settlement
/
Stone Residence - PRE","32,000 EGP/month",Stone Residence - PRE,175 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878282-for-rent-dakahlia-mansoura-el-mansoura-city-al-teraa-st/,شقة سوبر لوكس للايجار بشارع الترعة بالمنصورة in Al Teraa St . Aqarmap,"Mansoura
/
Al Teraa St","6,000 EGP/month",Al Teraa St,100 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6869472-for-rent-cairo-new-cairo-compounds-porto-cairo-mall/,دوبلكس مفروش للايجار في بورتو نيو كايرو in Porto Cairo Mall - Porto Group . Aqarmap,"New Cairo - 5th Settlement
/
Porto Cairo Mall - Porto Group","55,000 EGP/month",Porto Cairo Mall - Porto Group,145 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878075-for-rent-dakahlia-mansoura-hy-ljm/,شقة سوبر لوكس للايجار بتقسيم حي الجامعة بالمنصورة in Hai Al Gamaa . Aqarmap,"Mansoura
/
Hai Al Gamaa","6,500 EGP/month",Hai Al Gamaa,110 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6875104-for-rent-cairo-new-cairo-compounds-villette-vy-ryzydns-villette/,210 m SemiFurnished Apartment for Rent in Villette in V Residence - Villette . Aqarmap,"New Cairo - 5th Settlement
/
V Residence - Villette","70,000 EGP/month",V Residence - Villette,210 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878126-for-rent-dakahlia-mansoura-tqsym-khtb/,شقة سوبر لوكس للايجار بتقسيم خطاب بالمنصورة in Taqseem Khatab . Aqarmap,"Mansoura
/
Taqseem Khatab","7,500 EGP/month",Taqseem Khatab,120 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6866895-for-rent-cairo-nasr-city-6th-zone-el-sheikh-mohammed-el-nadi-st/,Apartment in El Sheikh Mohammed El Nadi St. 235 M² Super lux For rent in El Sheikh Mohammed El Nadi St. . Aqarmap,"Nasr City
/
El Sheikh Mohammed El Nadi St.","25,000 EGP/month",El Sheikh Mohammed El Nadi St.,235 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6867021-for-rent-cairo-new-cairo-compounds-eastown-eastown-parks/,Apartment for rent with kitchen&AC in Eastown in Eastown Parks - Eastown Compound . Aqarmap,"New Cairo - 5th Settlement
/
Eastown Parks - Eastown Compound","50,000 EGP/month",Eastown Parks - Eastown Compound,152 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874842-for-rent-cairo-new-cairo-el-andalous-el-andalus-el-motamayez/,سكني 180 M² For rent in El Andalus El Motamayez in El Andalus El Motamayez . Aqarmap,"New Cairo - 5th Settlement
/
El Andalus El Motamayez","16,000 EGP/month",El Andalus El Motamayez,180 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6874083-for-rent-gharbia-tanta-l-jyzy/,شقة ارضى مساكن الشباب العجيزى ناصية in El Agizi . Aqarmap,"Tanta
/
El Agizi","3,250 EGP/month",El Agizi,70 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6874603-for-rent-cairo-new-cairo-el-lotus-lotus-south/,For rent - Apartment 150 M² Super lux in Lotus South in Lotus South . Aqarmap,"New Cairo - 5th Settlement
/
Lotus South","25,000 EGP/month",Lotus South,150 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874066-for-rent-cairo-new-cairo-compounds-jrdyny-hyts-3/,دوبلكس بحديقة 410 M² Extra super lux in Gardenia Heights 3 - El Kamel in Gardenia Heights 3 - El Kamel . Aqarmap,"New Cairo - 5th Settlement
/
Gardenia Heights 3 - El Kamel","25,000 EGP/month",Gardenia Heights 3 - El Kamel,410 m²,4 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6878149-for-rent-cairo-new-cairo-compounds-villette-vy-ryzydns-villette/,ستوديو فندقي For rent in V Residence - Villette in V Residence - Villette . Aqarmap,"New Cairo - 5th Settlement
/
V Residence - Villette","55,000 EGP/month",V Residence - Villette,40 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6880783-for-rent-cairo-new-cairo-madinaty-fifteenth-zone-buildings-madinaty-b-15/,"Madinaty's sister property ""Celia New Capital"" from the owner directly in Madinaty - B 15 . Aqarmap","New Cairo - 5th Settlement
/
Madinaty - B 15","7,500 EGP/month",Madinaty - B 15,103 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6874494-for-rent-alexandria-lauran-el-gaish-rd/,For rent - Apartment 110 M² Super lux in El-Gaish Rd . Aqarmap,"Lauran
/
El-Gaish Rd","40,000 EGP/month",El-Gaish Rd,110 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6874103-for-rent-cairo-el-sheikh-zayed-city-compounds-beverly-hills/,شقة بحديقة For rent in Beverly Hills Compound - Sodic in Beverly Hills Compound - Sodic . Aqarmap,"El Sheikh Zayed
/
Beverly Hills Compound - Sodic","75,000 EGP/month",Beverly Hills Compound - Sodic,250 m²,4 rooms,2 bathroom
